EVENT,COUNTRY,FREQUENCY,TIME,ISCED11,AGE,SEX,VALUE
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,19.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,26.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,30.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,Not in the last 12 months,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,22.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,43.5
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Males,41.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 24 years,Females,45.9
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Total,42.7
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Males,40.1
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 16 to 29 years,Females,45.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Total,38.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Males,36.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,All ISCED 2011 levels,From 25 to 34 years,Females,40.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,44.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,41.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,48.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,42.5
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,39.7
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,46.1
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,36.9
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,35.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,38.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,50.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,49.5
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,50.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,46.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,43.6
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,48.9
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,43.1
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,41.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,From 1 to 3 times,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,44.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Total,62.9
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Males,55.3
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 24 years,Females,71.3
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Total,60.9
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Males,53.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 16 to 29 years,Females,68.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Total,56.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Males,51.3
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,All ISCED 2011 levels,From 25 to 34 years,Females,61.4
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Total,62.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Males,53.6
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 24 years,Females,72.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Total,57.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Males,50.3
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 16 to 29 years,Females,65.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Total,49.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Males,46.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),From 25 to 34 years,Females,53.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Total,79.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Males,73.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 24 years,Females,83.6
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Total,74.8
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Males,66.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 16 to 29 years,Females,80.6
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Total,74.0
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Males,69.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least once,2015,Tertiary education (levels 5-8),From 25 to 34 years,Females,77.2
Cultural sites (historical monuments museums art galleries or archaeological sites),Czechia,At least 4 times,2015,All ISCED 2011 levels,From 16 to 24 years,Total,19.5
