TIME,COUNTRY,COFOG99,VALUE
2016,France,Recreation culture and religion,1.4
2016,France,Recreational and sporting services,0.5
2016,France,Cultural services,0.7
2016,France,Education,5.4
2016,France,Tertiary education,0.6
2016,France,Social protection,24.4
2016,France,Sickness and disability,2.9
2016,France,Old age,13.5
2016,France,Family and children,2.4
2016,France,Unemployment,2.0
2016,France,Housing,0.9
2016,France,Social exclusion n.e.c.,1.0
2016,Croatia,Total,46.9
2016,Croatia,General public services,7.0
2016,Croatia,Defence,1.1
2016,Croatia,Public order and safety,2.3
2016,Croatia,Economic affairs,6.7
2016,Croatia,Fuel and energy,0.8
2016,Croatia,Transport,3.3
2016,Croatia,Environmental protection,0.7
2016,Croatia,Housing and community amenities,2.2
2016,Croatia,Health,6.4
2016,Croatia,Medical products appliances and equipment,1.6
2016,Croatia,Outpatient services,1.1
2016,Croatia,Hospital services,3.0
2016,Croatia,Recreation culture and religion,1.5
2016,Croatia,Recreational and sporting services,0.4
2016,Croatia,Cultural services,0.6
2016,Croatia,Education,4.7
2016,Croatia,Tertiary education,0.9
2016,Croatia,Social protection,14.3
2016,Croatia,Sickness and disability,2.0
2016,Croatia,Old age,8.7
2016,Croatia,Family and children,1.7
2016,Croatia,Unemployment,0.4
2016,Croatia,Housing,0.1
2016,Croatia,Social exclusion n.e.c.,0.1
2016,Italy,Total,49.1
2016,Italy,General public services,8.3
2016,Italy,Defence,1.3
2016,Italy,Public order and safety,1.8
2016,Italy,Economic affairs,4.0
2016,Italy,Fuel and energy,0.9
2016,Italy,Transport,1.7
2016,Italy,Environmental protection,0.9
2016,Italy,Housing and community amenities,0.4
2016,Italy,Health,6.9
2016,Italy,Medical products appliances and equipment,1.0
2016,Italy,Outpatient services,2.4
2016,Italy,Hospital services,2.9
2016,Italy,Recreation culture and religion,0.8
2016,Italy,Recreational and sporting services,0.3
2016,Italy,Cultural services,0.3
2016,Italy,Education,3.9
2016,Italy,Tertiary education,0.3
2016,Italy,Social protection,20.9
2016,Italy,Sickness and disability,1.8
2016,Italy,Old age,13.4
2016,Italy,Family and children,1.0
2016,Italy,Unemployment,1.1
2016,Italy,Housing,0.0
2016,Italy,Social exclusion n.e.c.,0.8
2016,Cyprus,Total,37.5
2016,Cyprus,General public services,7.9
2016,Cyprus,Defence,1.5
2016,Cyprus,Public order and safety,1.6
2016,Cyprus,Economic affairs,2.6
2016,Cyprus,Fuel and energy,0.3
2016,Cyprus,Transport,0.6
2016,Cyprus,Environmental protection,0.2
2016,Cyprus,Housing and community amenities,1.5
2016,Cyprus,Health,2.5
2016,Cyprus,Medical products appliances and equipment,0.6
2016,Cyprus,Outpatient services,0.1
2016,Cyprus,Hospital services,1.8
2016,Cyprus,Recreation culture and religion,0.9
2016,Cyprus,Recreational and sporting services,0.3
2016,Cyprus,Cultural services,0.2
2016,Cyprus,Education,5.5
2016,Cyprus,Tertiary education,0.9
2016,Cyprus,Social protection,13.2
2016,Cyprus,Sickness and disability,0.5
2016,Cyprus,Old age,5.9
2016,Cyprus,Family and children,3.0
2016,Cyprus,Unemployment,0.8
2016,Cyprus,Housing,0.0
2016,Cyprus,Social exclusion n.e.c.,1.5
2016,Latvia,Total,37.4
2016,Latvia,General public services,4.2
2016,Latvia,Defence,1.6
2016,Latvia,Public order and safety,2.1
2016,Latvia,Economic affairs,5.5
2016,Latvia,Fuel and energy,1.1
2016,Latvia,Transport,3.2
2016,Latvia,Environmental protection,0.5
2016,Latvia,Housing and community amenities,0.9
2016,Latvia,Health,3.7
2016,Latvia,Medical products appliances and equipment,0.6
2016,Latvia,Outpatient services,1.0
2016,Latvia,Hospital services,2.0
2016,Latvia,Recreation culture and religion,1.4
2016,Latvia,Recreational and sporting services,0.3
2016,Latvia,Cultural services,1.0
2016,Latvia,Education,5.5
2016,Latvia,Tertiary education,0.8
2016,Latvia,Social protection,11.8
2016,Latvia,Sickness and disability,2.2
2016,Latvia,Old age,7.1
2016,Latvia,Family and children,1.2
2016,Latvia,Unemployment,0.5
2016,Latvia,Housing,0.1
2016,Latvia,Social exclusion n.e.c.,0.4
2016,Lithuania,Total,34.2
2016,Lithuania,General public services,4.3
2016,Lithuania,Defence,1.5
2016,Lithuania,Public order and safety,1.5
2016,Lithuania,Economic affairs,3.3
2016,Lithuania,Fuel and energy,0.2
2016,Lithuania,Transport,1.8
2016,Lithuania,Environmental protection,0.5
2016,Lithuania,Housing and community amenities,0.4
2016,Lithuania,Health,4.8
2016,Lithuania,Medical products appliances and equipment,0.8
2016,Lithuania,Outpatient services,1.5
2016,Lithuania,Hospital services,2.2
2016,Lithuania,Recreation culture and religion,1.0
2016,Lithuania,Recreational and sporting services,0.2
2016,Lithuania,Cultural services,0.7
2016,Lithuania,Education,4.8
2016,Lithuania,Tertiary education,0.8
2016,Lithuania,Social protection,12.3
2016,Lithuania,Sickness and disability,4.0
2016,Lithuania,Old age,5.9
2016,Lithuania,Family and children,1.0
2016,Lithuania,Unemployment,0.5
2016,Lithuania,Housing,0.1
2016,Lithuania,Social exclusion n.e.c.,0.2
2016,Luxembourg,Total,40.0
2016,Luxembourg,General public services,4.9
2016,Luxembourg,Defence,0.3
2016,Luxembourg,Public order and safety,1.0
2016,Luxembourg,Economic affairs,5.2
2016,Luxembourg,Fuel and energy,0.1
2016,Luxembourg,Transport,3.5
2016,Luxembourg,Environmental protection,0.7
2016,Luxembourg,Housing and community amenities,0.5
2016,Luxembourg,Health,4.8
2016,Luxembourg,Medical products appliances and equipment,1.6
2016,Luxembourg,Outpatient services,1.0
2016,Luxembourg,Hospital services,1.9
2016,Luxembourg,Recreation culture and religion,1.2
2016,Luxembourg,Recreational and sporting services,0.5
2016,Luxembourg,Cultural services,0.5
2016,Luxembourg,Education,4.3
2016,Luxembourg,Tertiary education,0.5
2016,Luxembourg,Social protection,17.1
2016,Luxembourg,Sickness and disability,2.8
2016,Luxembourg,Old age,9.1
2016,Luxembourg,Family and children,3.3
2016,Luxembourg,Unemployment,1.0
2016,Luxembourg,Housing,0.0
2016,Luxembourg,Social exclusion n.e.c.,0.7
2016,Hungary,Total,46.8
2016,Hungary,General public services,8.2
2016,Hungary,Defence,0.8
2016,Hungary,Public order and safety,2.3
2016,Hungary,Economic affairs,7.3
2016,Hungary,Fuel and energy,0.2
2016,Hungary,Transport,3.4
2016,Hungary,Environmental protection,0.5
2016,Hungary,Housing and community amenities,0.7
2016,Hungary,Health,4.7
2016,Hungary,Medical products appliances and equipment,1.0
2016,Hungary,Outpatient services,1.3
2016,Hungary,Hospital services,2.0
2016,Hungary,Recreation culture and religion,3.3
2016,Hungary,Recreational and sporting services,1.1
2016,Hungary,Cultural services,1.0
2016,Hungary,Education,5.0
2016,Hungary,Tertiary education,0.8
2016,Hungary,Social protection,14.2
2016,Hungary,Sickness and disability,2.7
2016,Hungary,Old age,7.1
2016,Hungary,Family and children,2.0
2016,Hungary,Unemployment,0.3
2016,Hungary,Housing,0.2
2016,Hungary,Social exclusion n.e.c.,0.8
2016,Malta,Total,36.4
2016,Malta,General public services,6.0
2016,Malta,Defence,0.6
2016,Malta,Public order and safety,1.1
2016,Malta,Economic affairs,4.6
2016,Malta,Fuel and energy,0.5
2016,Malta,Transport,1.4
2016,Malta,Environmental protection,1.0
2016,Malta,Housing and community amenities,0.3
2016,Malta,Health,5.3
2016,Malta,Medical products appliances and equipment,0.5
2016,Malta,Outpatient services,0.9
2016,Malta,Hospital services,3.5
2016,Malta,Recreation culture and religion,1.0
2016,Malta,Recreational and sporting services,0.1
2016,Malta,Cultural services,0.7
2016,Malta,Education,5.1
2016,Malta,Tertiary education,1.0
2016,Malta,Social protection,11.4
2016,Malta,Sickness and disability,1.0
2016,Malta,Old age,7.0
2016,Malta,Family and children,0.9
2016,Malta,Unemployment,0.3
2016,Malta,Housing,0.2
2016,Malta,Social exclusion n.e.c.,0.2
2016,Netherlands,Total,43.6
2016,Netherlands,General public services,4.3
2016,Netherlands,Defence,1.1
2016,Netherlands,Public order and safety,1.9
2016,Netherlands,Economic affairs,3.9
2016,Netherlands,Fuel and energy,0.3
2016,Netherlands,Transport,2.1
2016,Netherlands,Environmental protection,1.4
2016,Netherlands,Housing and community amenities,0.4
2016,Netherlands,Health,7.2
2016,Netherlands,Medical products appliances and equipment,0.8
2016,Netherlands,Outpatient services,2.3
2016,Netherlands,Hospital services,3.3
2016,Netherlands,Recreation culture and religion,1.3
2016,Netherlands,Recreational and sporting services,0.5
2016,Netherlands,Cultural services,0.5
2016,Netherlands,Education,5.3
2016,Netherlands,Tertiary education,1.3
2016,Netherlands,Social protection,16.8
2016,Netherlands,Sickness and disability,4.2
2016,Netherlands,Old age,6.6
2016,Netherlands,Family and children,1.7
2016,Netherlands,Unemployment,1.2
2016,Netherlands,Housing,0.5
2016,Netherlands,Social exclusion n.e.c.,2.6
2016,Austria,Total,50.1
2016,Austria,General public services,6.5
2016,Austria,Defence,0.6
2016,Austria,Public order and safety,1.3
2016,Austria,Economic affairs,5.7
2016,Austria,Fuel and energy,0.0
2016,Austria,Transport,2.9
2016,Austria,Environmental protection,0.4
2016,Austria,Housing and community amenities,0.3
2016,Austria,Health,8.2
2016,Austria,Medical products appliances and equipment,1.1
2016,Austria,Outpatient services,1.5
2016,Austria,Hospital services,4.7
2016,Austria,Recreation culture and religion,1.2
2016,Austria,Recreational and sporting services,0.3
2016,Austria,Cultural services,0.5
2016,Austria,Education,4.9
2016,Austria,Tertiary education,0.7
2016,Austria,Social protection,21.0
2016,Austria,Sickness and disability,1.9
2016,Austria,Old age,12.7
2016,Austria,Family and children,2.3
2016,Austria,Unemployment,1.4
2016,Austria,Housing,0.1
2016,Austria,Social exclusion n.e.c.,1.1
2016,Poland,Total,41.1
2016,Poland,General public services,4.7
2016,Poland,Defence,1.6
2016,Poland,Public order and safety,2.2
2016,Poland,Economic affairs,4.4
2016,Poland,Fuel and energy,0.3
2016,Poland,Transport,2.9
2016,Poland,Environmental protection,0.4
2016,Poland,Housing and community amenities,0.6
2016,Poland,Health,4.6
2016,Poland,Medical products appliances and equipment,0.1
2016,Poland,Outpatient services,1.5
2016,Poland,Hospital services,2.8
2016,Poland,Recreation culture and religion,1.1
2016,Poland,Recreational and sporting services,0.3
2016,Poland,Cultural services,0.6
2016,Poland,Education,5.0
2016,Poland,Tertiary education,1.2
2016,Poland,Social protection,16.6
2016,Poland,Sickness and disability,2.5
2016,Poland,Old age,9.1
2016,Poland,Family and children,2.5
2016,Poland,Unemployment,0.4
2016,Poland,Housing,0.0
2016,Poland,Social exclusion n.e.c.,0.2
2016,Portugal,Total,44.8
2016,Portugal,General public services,8.2
2016,Portugal,Defence,0.9
2016,Portugal,Public order and safety,1.8
2016,Portugal,Economic affairs,3.2
2016,Portugal,Fuel and energy,0.0
2016,Portugal,Transport,1.9
2016,Portugal,Environmental protection,0.6
2016,Portugal,Housing and community amenities,0.4
2016,Portugal,Health,6.1
2016,Portugal,Medical products appliances and equipment,0.5
2016,Portugal,Outpatient services,1.9
2016,Portugal,Hospital services,3.4
2016,Portugal,Recreation culture and religion,0.8
2016,Portugal,Recreational and sporting services,0.3
2016,Portugal,Cultural services,0.3
2016,Portugal,Education,4.8
2016,Portugal,Tertiary education,0.6
2016,Portugal,Social protection,18.1
2016,Portugal,Sickness and disability,1.4
2016,Portugal,Old age,12.2
2016,Portugal,Family and children,1.0
2016,Portugal,Unemployment,0.8
2016,Portugal,Housing,0.2
2016,Portugal,Social exclusion n.e.c.,0.3
2016,Romania,Total,34.6
2016,Romania,General public services,4.4
2016,Romania,Defence,1.7
2016,Romania,Public order and safety,2.0
2016,Romania,Economic affairs,4.8
2016,Romania,Fuel and energy,0.4
2016,Romania,Transport,3.3
2016,Romania,Environmental protection,0.6
2016,Romania,Housing and community amenities,1.2
2016,Romania,Health,4.0
2016,Romania,Medical products appliances and equipment,1.2
2016,Romania,Outpatient services,0.1
2016,Romania,Hospital services,2.1
2016,Romania,Recreation culture and religion,0.9
2016,Romania,Recreational and sporting services,0.3
2016,Romania,Cultural services,0.4
2016,Romania,Education,3.3
2016,Romania,Tertiary education,0.7
2016,Romania,Social protection,11.5
2016,Romania,Sickness and disability,1.1
2016,Romania,Old age,8.4
2016,Romania,Family and children,1.3
2016,Romania,Unemployment,0.1
2016,Romania,Housing,0.0
2016,Romania,Social exclusion n.e.c.,0.2
2016,Slovenia,Total,46.2
2016,Slovenia,General public services,6.6
2016,Slovenia,Defence,0.9
2016,Slovenia,Public order and safety,1.7
2016,Slovenia,Economic affairs,4.7
2016,Slovenia,Fuel and energy,0.3
2016,Slovenia,Transport,1.9
2016,Slovenia,Environmental protection,0.6
2016,Slovenia,Housing and community amenities,0.4
2016,Slovenia,Health,6.7
2016,Slovenia,Medical products appliances and equipment,1.0
2016,Slovenia,Outpatient services,1.9
2016,Slovenia,Hospital services,3.1
2016,Slovenia,Recreation culture and religion,1.4
2016,Slovenia,Recreational and sporting services,0.3
2016,Slovenia,Cultural services,0.7
2016,Slovenia,Education,5.5
2016,Slovenia,Tertiary education,1.0
2016,Slovenia,Social protection,17.6
2016,Slovenia,Sickness and disability,2.2
2016,Slovenia,Old age,10.5
2016,Slovenia,Family and children,1.9
2016,Slovenia,Unemployment,0.6
2016,Slovenia,Housing,0.0
2016,Slovenia,Social exclusion n.e.c.,0.8
2016,Slovakia,Total,42.7
2016,Slovakia,General public services,5.0
2016,Slovakia,Defence,0.9
2016,Slovakia,Public order and safety,2.5
2016,Slovakia,Economic affairs,6.0
2016,Slovakia,Fuel and energy,0.7
2016,Slovakia,Transport,4.4
2016,Slovakia,Environmental protection,0.7
2016,Slovakia,Housing and community amenities,0.5
2016,Slovakia,Health,7.5
2016,Slovakia,Medical products appliances and equipment,1.5
2016,Slovakia,Outpatient services,2.3
2016,Slovakia,Hospital services,3.3
2016,Slovakia,Recreation culture and religion,0.8
2016,Slovakia,Recreational and sporting services,0.2
2016,Slovakia,Cultural services,0.4
2016,Slovakia,Education,3.9
2016,Slovakia,Tertiary education,0.6
2016,Slovakia,Social protection,14.9
2016,Slovakia,Sickness and disability,2.9
2016,Slovakia,Old age,7.9
2016,Slovakia,Family and children,1.3
2016,Slovakia,Unemployment,0.2
2016,Slovakia,Housing,0.0
2016,Slovakia,Social exclusion n.e.c.,0.5
2016,Finland,Total,55.6
2016,Finland,General public services,7.9
2016,Finland,Defence,1.3
2016,Finland,Public order and safety,1.2
2016,Finland,Economic affairs,4.5
2016,Finland,Fuel and energy,0.1
2016,Finland,Transport,2.3
2016,Finland,Environmental protection,0.2
2016,Finland,Housing and community amenities,0.3
2016,Finland,Health,7.2
2016,Finland,Medical products appliances and equipment,0.7
2016,Finland,Outpatient services,3.2
2016,Finland,Hospital services,3.1
2016,Finland,Recreation culture and religion,1.4
2016,Finland,Recreational and sporting services,0.5
2016,Finland,Cultural services,0.5
2016,Finland,Education,6.0
2016,Finland,Tertiary education,1.9
2016,Finland,Social protection,25.5
2016,Finland,Sickness and disability,3.3
2016,Finland,Old age,13.8
2016,Finland,Family and children,3.2
2016,Finland,Unemployment,2.5
2016,Finland,Housing,0.5
2016,Finland,Social exclusion n.e.c.,1.1
2016,Sweden,Total,49.7
2016,Sweden,General public services,6.7
2016,Sweden,Defence,1.2
2016,Sweden,Public order and safety,1.3
2016,Sweden,Economic affairs,4.2
2016,Sweden,Fuel and energy,0.1
2016,Sweden,Transport,2.6
2016,Sweden,Environmental protection,0.4
2016,Sweden,Housing and community amenities,0.5
2016,Sweden,Health,6.9
2016,Sweden,Medical products appliances and equipment,0.8
2016,Sweden,Outpatient services,3.0
2016,Sweden,Hospital services,2.5
2016,Sweden,Recreation culture and religion,1.3
2016,Sweden,Recreational and sporting services,0.5
2016,Sweden,Cultural services,0.5
2016,Sweden,Education,6.6
2016,Sweden,Tertiary education,1.1
2016,Sweden,Social protection,20.6
2016,Sweden,Sickness and disability,3.9
2016,Sweden,Old age,10.6
2016,Sweden,Family and children,2.4
2016,Sweden,Unemployment,1.3
2016,Sweden,Housing,0.3
2016,Sweden,Social exclusion n.e.c.,1.7
2016,Iceland,Total,46.4
2016,Iceland,General public services,8.9
2016,Iceland,Defence,0.0
2016,Iceland,Public order and safety,1.3
2016,Iceland,Economic affairs,4.9
2016,Iceland,Fuel and energy,0.1
2016,Iceland,Transport,2.2
2016,Iceland,Environmental protection,0.6
2016,Iceland,Housing and community amenities,0.6
2016,Iceland,Health,7.3
2016,Iceland,Medical products appliances and equipment,0.5
2016,Iceland,Outpatient services,1.7
2016,Iceland,Hospital services,4.9
2016,Iceland,Recreation culture and religion,3.0
2016,Iceland,Recreational and sporting services,1.4
2016,Iceland,Cultural services,1.0
2016,Iceland,Education,6.7
2016,Iceland,Tertiary education,1.2
2016,Iceland,Social protection,13.2
2016,Iceland,Sickness and disability,2.7
2016,Iceland,Old age,6.7
2016,Iceland,Family and children,2.0
2016,Iceland,Unemployment,0.4
2016,Iceland,Housing,0.5
2016,Iceland,Social exclusion n.e.c.,0.4
2016,Norway,Total,51.5
2016,Norway,General public services,4.7
2016,Norway,Defence,1.6
2016,Norway,Public order and safety,1.2
2016,Norway,Economic affairs,5.7
2016,Norway,Fuel and energy,0.1
2016,Norway,Transport,3.8
2016,Norway,Environmental protection,0.9
2016,Norway,Housing and community amenities,0.8
