DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Denmark,2018,1,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Denmark,2019,1,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Denmark,2020,1.09,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2000,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2001,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2002,0.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2003,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2004,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2005,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2006,0.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2007,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2008,0.54,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2009,0.59,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2010,0.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2011,0.64,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2012,0.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2013,0.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2014,0.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2015,0.61,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2016,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2017,0.51,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2018,0.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2019,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Estonia,2020,0.6,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2001,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2003,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2004,0.25,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2005,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2006,0.27,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2007,0.28,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2008,0.22,be
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2009,0.23,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2010,0.22,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2011,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2012,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2013,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2014,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2015,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2016,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2017,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2018,0.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2019,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Greece,2020,0.47,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2000,0.26,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2001,0.27,e
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2002,0.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2003,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2004,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2005,0.32,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2006,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2007,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2008,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2009,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2010,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2011,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2012,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2013,0.36,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2014,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2015,0.34,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2016,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2017,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2018,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2019,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Spain,2020,0.37,p
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2000,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2001,0.58,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2002,0.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2003,0.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2004,0.66,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2005,0.63,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2006,0.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2007,0.62,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2008,0.61,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2009,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2010,0.76,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2011,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2012,0.73,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2013,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2014,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2015,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2016,0.68,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2017,0.69,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2018,0.7,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2019,0.71,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Finland,2020,0.72,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2000,0.39,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2001,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2002,0.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2003,0.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2004,0.39,b
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2005,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2006,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2007,0.39,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2008,0.41,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2009,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2010,0.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2011,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2012,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2013,0.47,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2014,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2015,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2016,0.46,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2017,0.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2018,0.45,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2019,0.44,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),France,2020,0.48,ep
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2002,0.33,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2003,0.37,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2004,0.38,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2005,0.29,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2006,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2007,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2008,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2009,0.27,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2010,0.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2011,0.21,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2012,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2013,0.19,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2014,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2015,0.2,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2016,0.28,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2017,0.25,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2018,0.31,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2019,0.35,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Croatia,2020,0.4,
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2000,0.19,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2001,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2002,0.25,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2003,0.25,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2004,0.21,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2005,0.23,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2006,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2007,0.22,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2008,0.22,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2009,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2010,0.22,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2011,0.24,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2012,0.23,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2013,0.2,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2014,0.18,d
ESTAT:SDG_09_10(1.0),15/03/22 11:00:00,Annual,Higher education sector,Percentage of gross domestic product (GDP),Hungary,2015,0.16,d
