"TIME","GEO","INDIC","S_ADJ","UNIT","Value"
"2019M06","Slovakia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.8"
"2019M06","Finland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.0"
"2019M06","Sweden","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.6"
"2019M06","United Kingdom","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","96.2"
"2019M06","Montenegro","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","106.9"
"2019M06","North Macedonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.6"
"2019M06","Albania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.0"
"2019M06","Serbia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.9"
"2019M06","Turkey","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","85.7"
"2019M07","Belgium","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","97.0"
"2019M07","Bulgaria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","113.9"
"2019M07","Czechia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","103.4"
"2019M07","Denmark","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.2"
"2019M07","Germany (until 1990 former territory of the FRG)","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","106.1"
"2019M07","Estonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.6"
"2019M07","Ireland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","102.6"
"2019M07","Greece","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","110.5"
"2019M07","Spain","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","107.3"
"2019M07","France","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","102.2"
"2019M07","Croatia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","113.3"
"2019M07","Italy","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.0"
"2019M07","Cyprus","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","103.3"
"2019M07","Latvia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","102.1"
"2019M07","Lithuania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.8"
"2019M07","Luxembourg","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index",":"
"2019M07","Hungary","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","110.2"
"2019M07","Malta","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","96.4"
"2019M07","Netherlands","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","106.7"
"2019M07","Austria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.2"
"2019M07","Poland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","105.6"
"2019M07","Portugal","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.3"
"2019M07","Romania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.6"
"2019M07","Slovenia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","111.0"
"2019M07","Slovakia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","98.3"
"2019M07","Finland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.9"
"2019M07","Sweden","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.7"
"2019M07","United Kingdom","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","104.2"
"2019M07","Montenegro","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","108.8"
"2019M07","North Macedonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","105.5"
"2019M07","Albania","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.5"
"2019M07","Serbia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","112.0"
"2019M07","Turkey","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","83.7"
"2019M08","Belgium","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","98.6"
"2019M08","Bulgaria","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","113.8"
"2019M08","Czechia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","103.4"
"2019M08","Denmark","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.6"
"2019M08","Germany (until 1990 former territory of the FRG)","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","102.2"
"2019M08","Estonia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","99.5"
"2019M08","Ireland","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","95.2"
"2019M08","Greece","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","112.7"
"2019M08","Spain","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.3"
"2019M08","France","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","101.6"
"2019M08","Croatia","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","109.2"
"2019M08","Italy","Employment expectations indicator over the next 3 months","Seasonally adjusted data, not calendar adjusted data","Index","103.4"
