"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value"
"2016","Italy","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2016","Italy","From 12 to 17 years","Total","Median equivalised net income","Euro","13,512"
"2016","Italy","Less than 16 years","Total","Median equivalised net income","Euro","14,273"
"2016","Italy","From 16 to 24 years","Total","Median equivalised net income","Euro","14,898"
"2016","Italy","From 16 to 64 years","Total","Median equivalised net income","Euro","16,763"
"2016","Italy","16 years or over","Total","Median equivalised net income","Euro","16,691"
"2016","Italy","Less than 18 years","Total","Median equivalised net income","Euro","14,259"
"2016","Italy","From 18 to 24 years","Total","Median equivalised net income","Euro","15,183"
"2016","Italy","From 18 to 64 years","Total","Median equivalised net income","Euro","16,844"
"2016","Italy","18 years or over","Total","Median equivalised net income","Euro","16,758"
"2016","Italy","From 25 to 49 years","Total","Median equivalised net income","Euro","16,378"
"2016","Italy","From 25 to 54 years","Total","Median equivalised net income","Euro","16,650"
"2016","Italy","From 50 to 64 years","Total","Median equivalised net income","Euro","18,157"
"2016","Italy","From 55 to 64 years","Total","Median equivalised net income","Euro","18,506"
"2016","Italy","Less than 60 years","Total","Median equivalised net income","Euro","16,035"
"2016","Italy","60 years or over","Total","Median equivalised net income","Euro","16,831"
"2016","Italy","Less than 65 years","Total","Median equivalised net income","Euro","16,200"
"2016","Italy","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2016","Italy","65 years or over","Total","Median equivalised net income","Euro","16,403"
"2016","Italy","Less than 75 years","Total","Median equivalised net income","Euro","16,400"
"2016","Italy","75 years or over","Total","Median equivalised net income","Euro","15,635"
"2016","Cyprus","Total","Total","Median equivalised net income","Euro","14,020"
"2016","Cyprus","Less than 6 years","Total","Median equivalised net income","Euro","13,912"
"2016","Cyprus","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2016","Cyprus","From 6 to 11 years","Total","Median equivalised net income","Euro","14,398"
"2016","Cyprus","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2016","Cyprus","From 12 to 17 years","Total","Median equivalised net income","Euro","12,771"
"2016","Cyprus","Less than 16 years","Total","Median equivalised net income","Euro","13,886"
"2016","Cyprus","From 16 to 24 years","Total","Median equivalised net income","Euro","13,080"
"2016","Cyprus","From 16 to 64 years","Total","Median equivalised net income","Euro","14,681"
"2016","Cyprus","16 years or over","Total","Median equivalised net income","Euro","14,073"
"2016","Cyprus","Less than 18 years","Total","Median equivalised net income","Euro","13,820"
"2016","Cyprus","From 18 to 24 years","Total","Median equivalised net income","Euro","13,334"
"2016","Cyprus","From 18 to 64 years","Total","Median equivalised net income","Euro","14,785"
"2016","Cyprus","18 years or over","Total","Median equivalised net income","Euro","14,132"
"2016","Cyprus","From 25 to 49 years","Total","Median equivalised net income","Euro","14,794"
"2016","Cyprus","From 25 to 54 years","Total","Median equivalised net income","Euro","14,955"
"2016","Cyprus","From 50 to 64 years","Total","Median equivalised net income","Euro","15,428"
"2016","Cyprus","From 55 to 64 years","Total","Median equivalised net income","Euro","15,289"
"2016","Cyprus","Less than 60 years","Total","Median equivalised net income","Euro","14,471"
"2016","Cyprus","60 years or over","Total","Median equivalised net income","Euro","12,345"
"2016","Cyprus","Less than 65 years","Total","Median equivalised net income","Euro","14,564"
"2016","Cyprus","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2016","Cyprus","65 years or over","Total","Median equivalised net income","Euro","11,573"
"2016","Cyprus","Less than 75 years","Total","Median equivalised net income","Euro","14,434"
"2016","Cyprus","75 years or over","Total","Median equivalised net income","Euro","10,152"
"2016","Latvia","Total","Total","Median equivalised net income","Euro","6,365"
"2016","Latvia","Less than 6 years","Total","Median equivalised net income","Euro","7,134"
"2016","Latvia","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2016","Latvia","From 6 to 11 years","Total","Median equivalised net income","Euro","6,638"
"2016","Latvia","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2016","Latvia","From 12 to 17 years","Total","Median equivalised net income","Euro","5,893"
"2016","Latvia","Less than 16 years","Total","Median equivalised net income","Euro","6,638"
"2016","Latvia","From 16 to 24 years","Total","Median equivalised net income","Euro","6,299"
"2016","Latvia","From 16 to 64 years","Total","Median equivalised net income","Euro","6,956"
"2016","Latvia","16 years or over","Total","Median equivalised net income","Euro","6,271"
"2016","Latvia","Less than 18 years","Total","Median equivalised net income","Euro","6,515"
"2016","Latvia","From 18 to 24 years","Total","Median equivalised net income","Euro","6,563"
"2016","Latvia","From 18 to 64 years","Total","Median equivalised net income","Euro","7,045"
"2016","Latvia","18 years or over","Total","Median equivalised net income","Euro","6,302"
"2016","Latvia","From 25 to 49 years","Total","Median equivalised net income","Euro","7,413"
"2016","Latvia","From 25 to 54 years","Total","Median equivalised net income","Euro","7,316"
"2016","Latvia","From 50 to 64 years","Total","Median equivalised net income","Euro","6,455"
"2016","Latvia","From 55 to 64 years","Total","Median equivalised net income","Euro","6,415"
"2016","Latvia","Less than 60 years","Total","Median equivalised net income","Euro","6,982"
"2016","Latvia","60 years or over","Total","Median equivalised net income","Euro","4,624"
"2016","Latvia","Less than 65 years","Total","Median equivalised net income","Euro","6,910"
"2016","Latvia","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2016","Latvia","65 years or over","Total","Median equivalised net income","Euro","4,385"
"2016","Latvia","Less than 75 years","Total","Median equivalised net income","Euro","6,625"
"2016","Latvia","75 years or over","Total","Median equivalised net income","Euro","4,059"
"2016","Lithuania","Total","Total","Median equivalised net income","Euro","5,645"
"2016","Lithuania","Less than 6 years","Total","Median equivalised net income","Euro","5,966"
"2016","Lithuania","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2016","Lithuania","From 6 to 11 years","Total","Median equivalised net income","Euro","5,104"
"2016","Lithuania","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2016","Lithuania","From 12 to 17 years","Total","Median equivalised net income","Euro","5,048"
"2016","Lithuania","Less than 16 years","Total","Median equivalised net income","Euro","5,482"
"2016","Lithuania","From 16 to 24 years","Total","Median equivalised net income","Euro","5,608"
"2016","Lithuania","From 16 to 64 years","Total","Median equivalised net income","Euro","6,410"
"2016","Lithuania","16 years or over","Total","Median equivalised net income","Euro","5,715"
"2016","Lithuania","Less than 18 years","Total","Median equivalised net income","Euro","5,482"
"2016","Lithuania","From 18 to 24 years","Total","Median equivalised net income","Euro","5,661"
"2016","Lithuania","From 18 to 64 years","Total","Median equivalised net income","Euro","6,445"
"2016","Lithuania","18 years or over","Total","Median equivalised net income","Euro","5,732"
"2016","Lithuania","From 25 to 49 years","Total","Median equivalised net income","Euro","6,661"
"2016","Lithuania","From 25 to 54 years","Total","Median equivalised net income","Euro","6,667"
"2016","Lithuania","From 50 to 64 years","Total","Median equivalised net income","Euro","6,259"
"2016","Lithuania","From 55 to 64 years","Total","Median equivalised net income","Euro","6,070"
"2016","Lithuania","Less than 60 years","Total","Median equivalised net income","Euro","6,137"
"2016","Lithuania","60 years or over","Total","Median equivalised net income","Euro","4,556"
"2016","Lithuania","Less than 65 years","Total","Median equivalised net income","Euro","6,126"
"2016","Lithuania","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
"2016","Lithuania","65 years or over","Total","Median equivalised net income","Euro","4,323"
"2016","Lithuania","Less than 75 years","Total","Median equivalised net income","Euro","5,886"
"2016","Lithuania","75 years or over","Total","Median equivalised net income","Euro","4,169"
"2016","Luxembourg","Total","Total","Median equivalised net income","Euro","32,841"
"2016","Luxembourg","Less than 6 years","Total","Median equivalised net income","Euro","28,076"
"2016","Luxembourg","From 6 to 10 years","Total","Median equivalised net income","Euro",":"
"2016","Luxembourg","From 6 to 11 years","Total","Median equivalised net income","Euro","29,394"
"2016","Luxembourg","From 11 to 15 years","Total","Median equivalised net income","Euro",":"
"2016","Luxembourg","From 12 to 17 years","Total","Median equivalised net income","Euro","28,884"
"2016","Luxembourg","Less than 16 years","Total","Median equivalised net income","Euro","29,019"
"2016","Luxembourg","From 16 to 24 years","Total","Median equivalised net income","Euro","28,408"
"2016","Luxembourg","From 16 to 64 years","Total","Median equivalised net income","Euro","32,744"
"2016","Luxembourg","16 years or over","Total","Median equivalised net income","Euro","34,052"
"2016","Luxembourg","Less than 18 years","Total","Median equivalised net income","Euro","28,948"
"2016","Luxembourg","From 18 to 24 years","Total","Median equivalised net income","Euro","28,408"
"2016","Luxembourg","From 18 to 64 years","Total","Median equivalised net income","Euro","32,799"
"2016","Luxembourg","18 years or over","Total","Median equivalised net income","Euro","34,073"
"2016","Luxembourg","From 25 to 49 years","Total","Median equivalised net income","Euro","33,341"
"2016","Luxembourg","From 25 to 54 years","Total","Median equivalised net income","Euro","33,025"
"2016","Luxembourg","From 50 to 64 years","Total","Median equivalised net income","Euro","36,433"
"2016","Luxembourg","From 55 to 64 years","Total","Median equivalised net income","Euro","38,543"
"2016","Luxembourg","Less than 60 years","Total","Median equivalised net income","Euro","31,406"
"2016","Luxembourg","60 years or over","Total","Median equivalised net income","Euro","38,593"
"2016","Luxembourg","Less than 65 years","Total","Median equivalised net income","Euro","32,016"
"2016","Luxembourg","From 65 to 74 years","Total","Median equivalised net income","Euro",":"
