"ACL00","GEO","FREQUENC","TIME","ISCED11","AGE","SEX","UNIT","Value"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Bulgaria","At least 4 times","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","7.0"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","37.1"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","44.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","28.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","39.1"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","46.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","31.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","43.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","48.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","38.6"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","37.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","46.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","27.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","42.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","49.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","34.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","50.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","53.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","46.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Total","Percentage","20.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Males","Percentage","26.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 24 years","Females","Percentage","16.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Total","Percentage","25.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Males","Percentage","34.0"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 16 to 29 years","Females","Percentage","19.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Total","Percentage","26.0"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Males","Percentage","30.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","Not in the last 12 months","2015","Tertiary education (levels 5-8)","From 25 to 34 years","Females","Percentage","22.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Total","Percentage","43.5"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Males","Percentage","41.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 24 years","Females","Percentage","45.9"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Total","Percentage","42.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Males","Percentage","40.1"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 16 to 29 years","Females","Percentage","45.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Total","Percentage","38.2"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Males","Percentage","36.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","All ISCED 2011 levels ","From 25 to 34 years","Females","Percentage","40.0"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Total","Percentage","44.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Males","Percentage","41.0"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 24 years","Females","Percentage","48.8"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Total","Percentage","42.5"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Males","Percentage","39.7"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 16 to 29 years","Females","Percentage","46.1"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Total","Percentage","36.9"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Males","Percentage","35.4"
"Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Czechia","From 1 to 3 times","2015","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","From 25 to 34 years","Females","Percentage","38.8"
