"TIME","GEO","DEG_URB","CITIZEN","ISCED11","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2018","France","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","66.2",""
"2018","France","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","69.0",""
"2018","France","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","63.4",""
"2018","Croatia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","71.5","u"
"2018","Croatia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.4","u"
"2018","Croatia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.4","u"
"2018","Croatia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","60.6",""
"2018","Croatia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","65.4",""
"2018","Croatia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","55.9",""
"2018","Italy","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","63.4",""
"2018","Italy","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","74.7",""
"2018","Italy","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","55.8",""
"2018","Italy","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","58.2",""
"2018","Italy","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","67.0",""
"2018","Italy","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","49.4",""
"2018","Cyprus","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.3",""
"2018","Cyprus","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","79.6",""
"2018","Cyprus","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","65.8",""
"2018","Cyprus","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","68.8",""
"2018","Cyprus","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.5",""
"2018","Cyprus","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","64.3",""
"2018","Latvia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","66.3","u"
"2018","Latvia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2018","Latvia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2018","Latvia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.7",""
"2018","Latvia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.8",""
"2018","Latvia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","71.6",""
"2018","Lithuania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","94.8","u"
"2018","Lithuania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2018","Lithuania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2018","Lithuania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","72.4",""
"2018","Lithuania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.2",""
"2018","Lithuania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","71.6",""
"2018","Luxembourg","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.3",""
"2018","Luxembourg","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","76.4",""
"2018","Luxembourg","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.0",""
"2018","Luxembourg","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","63.2",""
"2018","Luxembourg","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","66.3",""
"2018","Luxembourg","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","60.1",""
"2018","Hungary","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","66.5",""
"2018","Hungary","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","80.2",""
"2018","Hungary","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","52.9",""
"2018","Hungary","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","69.3",""
"2018","Hungary","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","76.4",""
"2018","Hungary","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","62.4",""
"2018","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","84.9",""
"2018","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","88.7",""
"2018","Malta","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","79.7",""
"2018","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","70.3",""
"2018","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","81.0",""
"2018","Malta","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","58.4",""
"2018","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","74.8",""
"2018","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","83.4",""
"2018","Netherlands","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","68.1",""
"2018","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","78.1",""
"2018","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.2",""
"2018","Netherlands","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","73.9",""
"2018","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.8",""
"2018","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","80.1",""
"2018","Austria","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","68.1",""
"2018","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","74.4",""
"2018","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","78.2",""
"2018","Austria","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","70.5",""
"2018","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","85.2","u"
"2018","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","92.2","u"
"2018","Poland","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2018","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","67.4",""
"2018","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","74.0",""
"2018","Poland","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","60.8",""
"2018","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","73.8",""
"2018","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","76.3",""
"2018","Portugal","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","72.0",""
"2018","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","69.7",""
"2018","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","72.6",""
"2018","Portugal","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","67.0",""
"2018","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total",":","u"
"2018","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2018","Romania","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2018","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","64.8",""
"2018","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","73.2",""
"2018","Romania","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","56.2",""
"2018","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","81.1",""
"2018","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","82.3","u"
"2018","Slovenia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","80.1","u"
"2018","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","71.3",""
"2018","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males","74.1",""
"2018","Slovenia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females","68.3",""
"2018","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","66.8","u"
"2018","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Males",":","u"
"2018","Slovakia","Total","EU27 countries (from 2020) except reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Females",":","u"
"2018","Slovakia","Total","Reporting country","All ISCED 2011 levels ","From 15 to 64 years","Percentage","Total","67.6",""
